5,-10.606,38.981,-1.8216,-6.0917,-12.165,-11.646,3.4812,-1.1549,-0.31775,-10.89,-12.165,-11.646
5,38.981,-1.8216,39.931,-12.165,-11.646,-19.158,-1.1549,-0.31775,0.11444,-12.165,-11.646,-19.158
5,-1.8216,39.931,300.11,-11.646,-19.158,-6.4449,-0.31775,0.11444,-19.142,-11.646,-19.158,-6.4449
5,39.931,300.11,212.19,-19.158,-6.4449,7.2344,0.11444,-19.142,33.623,-19.158,-6.4449,7.2344
5,300.11,212.19,-1655.5,-6.4449,7.2344,-0.1166,-19.142,33.623,6.669,-6.4449,7.2344,-0.1166
5,212.19,-1655.5,-411.68,7.2344,-0.1166,0.95853,33.623,6.669,0.48142,7.2344,-0.1166,0.95853
5,-1655.5,-411.68,-15.398,-0.1166,0.95853,0.60108,6.669,0.48142,-1.233,-0.1166,0.95853,0.60108
5,-411.68,-15.398,-7.4782,0.95853,0.60108,-0.1025,0.48142,-1.233,-4.6328,0.95853,0.60108,-0.1025
5,44.596,-28.963,72.952,0.090526,-0.14474,0.26906,8.8189,0.32577,-0.23605,-0.099962,-0.45451,5.4922
5,-28.963,72.952,538.88,-0.14474,0.26906,-1.9578,0.32577,-0.23605,-0.2765,-0.45451,5.4922,0.96655
5,72.952,538.88,-366.49,0.26906,-1.9578,-19.804,-0.23605,-0.2765,-13.606,5.4922,0.96655,18.803
5,538.88,-366.49,-1006.8,-1.9578,-19.804,13.322,-0.2765,-13.606,1.1014,0.96655,18.803,-3.2003
5,-366.49,-1006.8,-999.13,-19.804,13.322,18.618,-13.606,1.1014,5.2913,18.803,-3.2003,-7.8835
5,-1006.8,-999.13,93.973,13.322,18.618,11.411,1.1014,5.2913,-2.1069,-3.2003,-7.8835,-7.899
5,-999.13,93.973,-22.088,18.618,11.411,4.6155,5.2913,-2.1069,0.77274,-7.8835,-7.899,-8.7389
5,93.973,-22.088,-14.002,11.411,4.6155,-13.141,-2.1069,0.77274,8.4444,-7.899,-8.7389,-8.263