3,-834.52,1092.2,-374.83,-10.033,20.047,-32.011,9.4548,-8.6624,-7.6329,-7.3688,21.461,-16.044
3,1092.2,-374.83,1164.7,20.047,-32.011,25.335,-8.6624,-7.6329,11.467,21.461,-16.044,18.796
3,-374.83,1164.7,-357.8,-32.011,25.335,25.164,-7.6329,11.467,-10.026,-16.044,18.796,1.5349
3,1164.7,-357.8,36.627,25.335,25.164,-7.7046,11.467,-10.026,4.7068,18.796,1.5349,-46.093
3,-357.8,36.627,416.97,25.164,-7.7046,21.924,-10.026,4.7068,13.574,1.5349,-46.093,21.924
3,36.627,416.97,-139.15,-7.7046,21.924,-16.332,4.7068,13.574,-3.4545,-46.093,21.924,-16.332
3,416.97,-139.15,96.457,21.924,-16.332,-32.293,13.574,-3.4545,16.868,21.924,-16.332,-32.293
3,-139.15,96.457,-1124,-16.332,-32.293,7.9251,-3.4545,16.868,-5.2695,-16.332,-32.293,7.9251
3,82.16,242.96,-182.66,23.952,1.239,-19.135,12.998,-2.3812,4.4067,13.194,-0.9895,-8.4062
3,242.96,-182.66,191.92,1.239,-19.135,14.103,-2.3812,4.4067,1.2846,-0.9895,-8.4062,21.098
3,-182.66,191.92,-315.32,-19.135,14.103,4.3123,4.4067,1.2846,8.2747,-8.4062,21.098,1.5903
3,191.92,-315.32,306.1,14.103,4.3123,6.393,1.2846,8.2747,10.951,21.098,1.5903,-6.1668
3,-315.32,306.1,-760.77,4.3123,6.393,24.315,8.2747,10.951,-5.5579,1.5903,-6.1668,0.25303
3,306.1,-760.77,563.56,6.393,24.315,5.9082,10.951,-5.5579,-27.762,-6.1668,0.25303,-21.551
3,-760.77,563.56,-125.78,24.315,5.9082,-7.0175,-5.5579,-27.762,-7.0175,0.25303,-21.551,16.507
3,563.56,-125.78,-103.79,5.9082,-7.0175,2.2158,-27.762,-7.0175,2.2158,-21.551,16.507,-2.1381
3,262.68,-442.35,-17.723,16.283,-0.39793,15.024,-1.3203,-30.369,7.95,-8.1924,-30.369,7.95
3,-442.35,-17.723,91.903,-0.39793,15.024,6.0428,-30.369,7.95,-3.5915,-30.369,7.95,-3.5915
3,-17.723,91.903,-672.53,15.024,6.0428,-14.496,7.95,-3.5915,-25.492,7.95,-3.5915,-25.492
3,91.903,-672.53,310.88,6.0428,-14.496,4.287,-3.5915,-25.492,26.822,-3.5915,-25.492,26.822
3,-672.53,310.88,529.79,-14.496,4.287,-5.0785,-25.492,26.822,-2.6618,-25.492,26.822,-2.6618
3,310.88,529.79,169.07,4.287,-5.0785,-18.419,26.822,-2.6618,-30.763,26.822,-2.6618,-30.763
3,529.79,169.07,-498.85,-5.0785,-18.419,9.1816,-2.6618,-30.763,23.185,-2.6618,-30.763,23.185
3,169.07,-498.85,-73.151,-18.419,9.1816,2.8806,-30.763,23.185,-12.852,-30.763,23.185,-12.852
3,82.553,242.67,-182.44,23.837,1.2812,-19.026,12.566,-1.5913,3.7382,13.298,-1.0742,-8.4551
3,242.67,-182.44,192.16,1.2812,-19.026,13.742,-1.5913,3.7382,1.5163,-1.0742,-8.4551,20.806
3,-182.44,192.16,-315.89,-19.026,13.742,4.7778,3.7382,1.5163,8.171,-8.4551,20.806,1.7934
3,192.16,-315.89,306.02,13.742,4.7778,6.6034,1.5163,8.171,11.23,20.806,1.7934,-6.1594
3,-315.89,306.02,-760.5,4.7778,6.6034,23.963,8.171,11.23,-5.8662,1.7934,-6.1594,0.086111
3,306.02,-760.5,563.29,6.6034,23.963,5.8942,11.23,-5.8662,-27.675,-6.1594,0.086111,-21.423
3,-760.5,563.29,-125.36,23.963,5.8942,-6.9715,-5.8662,-27.675,-6.9715,0.086111,-21.423,16.621
3,563.29,-125.36,-104.12,5.8942,-6.9715,1.9999,-27.675,-6.9715,1.9999,-21.423,16.621,-2.1183